,estimated_f2b,departure_time,log_likelihood,trips_number,gradient,asymptotic_confidence
154,0.0,2020-04-02 14:15:25,-124.99830386638601,21,-18.94102813839968,0.0025186243607905607
155,0.08947952270507814,2020-04-02 14:22:02,-181.9573615801642,35,-0.00425144173358305,9.182537370059814e-05
156,0.0,2020-04-02 14:23:50,-99.92229682310915,17,-0.15724175718451905,0.0009870339023567499
157,0.0,2020-04-02 14:27:32,-78.56725070115229,14,-7.953387808186445,0.009199617823982095
158,0.0,2020-04-02 14:31:48,-138.73999028441733,28,-25.35228068112239,0.0013599430107492227
159,0.0,2020-04-02 14:36:15,-161.5038303227591,32,-23.44194242111511,0.0012983444020955152
160,0.19017828369140627,2020-04-02 14:41:24,-167.65398753131117,30,0.00586215855666139,0.00029754402795157726
161,0.0,2020-04-02 14:43:33,-112.4245112282087,19,-15.736502067263434,0.0033996320946220373
162,0.05594375610351562,2020-04-02 14:47:49,-116.42618332020487,20,-0.006529857189209398,-0.00016500048293438966
163,0.10466207885742188,2020-04-02 14:53:45,-144.37969354487058,24,-0.005460271978988018,0.00018285160911267356
164,0.06673617553710937,2020-04-02 14:57:29,-132.67592841168053,20,0.0007571087989841629,4.905566585295585e-05
165,0.08725396728515625,2020-04-02 15:00:03,-152.1100288443458,24,-0.005717450960999581,-9.927055775647342e-05
166,0.04004475402832032,2020-04-02 15:03:44,-190.03201420580686,32,0.002981352945083726,4.853698433338776e-05
167,0.08039437866210938,2020-04-02 15:07:57,-102.94285628679707,19,0.0015306296671655476,0.00030380159562313504
168,0.0,2020-04-02 15:13:19,-198.4803093855374,39,-28.9683983792103,0.0008842539034881556
169,0.0,2020-04-02 15:17:09,-122.18376274068582,23,-17.86715213997989,0.0024150925743953488
170,0.0,2020-04-02 15:20:21,-115.6749078416915,22,-13.540423315896902,0.003234637215752613
171,0.0,2020-04-02 15:23:53,-157.68942595373497,29,-20.969942054095934,0.0015387713257989444
172,0.0,2020-04-02 15:27:55,-103.04942524234073,19,-15.648855976273412,0.003264519106638525
173,0.07655300903320311,2020-04-02 15:33:35,-146.21340859040296,25,0.00015806345353319706,0.00013885130682339886
174,0.0,2020-04-02 15:36:50,-95.77803547350629,13,-8.528529466376053,0.008380707503118982
175,0.08004377746582031,2020-04-02 15:42:07,-229.24752645997103,40,0.0005320701790385574,6.59904806013966e-05
176,0.08368698120117188,2020-04-02 15:45:44,-193.70588850062336,33,0.004935114420905329,0.00012373883415456714
177,0.06679714965820313,2020-04-02 15:49:38,-105.31437835340859,17,0.0043862106653307364,0.00025613988114513717
178,0.22609204101562502,2020-04-02 15:52:07,-53.634596539005926,8,0.0018809993749541176,0.006197700853941968
179,0.03331473541259765,2020-04-02 15:57:13,-195.14420118988957,32,-0.006987933349674957,3.3613963396948614e-05
180,0.0,2020-04-02 16:01:14,-119.36424631549536,22,-16.94063704517118,0.0026736445319122918
181,0.0,2020-04-02 16:03:56,-93.47517097955729,19,-15.87528963831871,0.0032866459684210967
182,0.0,2020-04-02 16:07:52,-110.95157527067616,22,-13.41095954994839,0.0032137342842600736
183,0.04437391662597656,2020-04-02 16:12:32,-308.08832414694814,56,0.00457856915536925,2.771499843282553e-05
184,0.06160672760009765,2020-04-02 16:15:39,-336.45924836648294,61,0.002279558985122332,2.0787602759461178e-05
185,0.0,2020-04-02 16:19:56,-170.16314040529699,32,-22.696341440586426,0.001358276023927222
186,0.024923171997070313,2020-04-02 16:23:42,-162.43352114607768,28,-0.0014394289563712803,8.136872145264956e-05
187,0.028467292785644534,2020-04-02 16:28:17,-252.28556359348022,46,-0.0016226503726295416,1.9907861748862536e-05
188,0.09088192749023438,2020-04-02 16:30:30,-131.49513578647074,23,0.001460445615564021,0.00022451489223315575
189,0.0,2020-04-02 16:34:50,-185.44217974597768,35,-28.5923318289693,0.0009806980062417473
190,0.0,2020-04-02 16:38:29,-209.6283417118595,39,-31.08424781806371,0.0008235320566775897
191,0.0,2020-04-02 16:40:58,-180.21656020734278,34,-20.70076316075055,0.0014037673577553217
192,0.0,2020-04-02 16:43:35,-129.6666743496088,24,-9.460645400318572,0.0009618910156136998
193,0.0,2020-04-02 16:45:34,-171.3885976025043,31,-24.861139529619326,0.0012992076582967063
194,0.08612594604492188,2020-04-02 16:49:46,-206.81080663958193,37,-0.0030073407902257987,0.00021845924240575392
195,0.14475256347656248,2020-04-02 16:51:30,-162.51942558405597,29,0.004734533220697747,0.0004845417451955137
196,0.028017608642578122,2020-04-02 16:53:28,-162.97699111740687,29,0.0020151165413782035,0.00031527717762879414
197,0.03667593383789063,2020-04-02 16:55:50,-205.2705225690739,35,-0.005510306276624188,0.00010778030633043517
198,0.03582991790771485,2020-04-02 16:58:34,-200.90249687908226,36,0.00015860978710202644,4.1007253231112277e-05
199,0.040349624633789063,2020-04-02 17:00:29,-207.79883182544,37,0.006401750364893002,4.895619675236526e-05
200,0.0,2020-04-02 17:05:10,-382.6578953877783,78,-51.399575233542244,0.00013125875082805854
201,0.0,2020-04-02 17:06:41,-337.1590804222342,62,-13.505533868434537,0.0006385718044949868
202,0.14508792114257812,2020-04-02 17:08:49,-258.7895014064244,45,-0.003994224601664653,0.0001327562700362176
203,0.08112606811523437,2020-04-02 17:11:12,-197.15954242426002,33,-0.004451335624259478,0.00010328845200871989
204,0.0,2020-04-02 17:13:46,-269.3223520472214,48,-23.23603180111654,0.0008654158766182744
205,0.09667446899414064,2020-04-02 17:15:53,-234.25386272836994,41,0.005115291541036182,0.00012213571331767128
206,0.015906623840332035,2020-04-02 17:18:59,-276.25140453207314,49,-0.0018822403095226647,3.1678823315688334e-05
207,0.0,2020-04-02 17:21:06,-329.13405617548574,62,-22.6835688431915,0.0005412480494575236
208,0.023436927795410158,2020-04-02 17:23:21,-272.8531627315009,49,-0.008241574569549659,1.8938820431145486e-05
209,0.06440391540527343,2020-04-02 17:26:53,-332.7782266816392,57,0.0007435116418941234,3.722780884718666e-05
210,0.14981341552734373,2020-04-02 17:28:11,-200.70830093279028,32,0.006747630768517254,0.000301232848461307
211,0.05976988220214843,2020-04-02 17:32:00,-337.00623992620996,56,-0.007101501204311411,3.334020794202739e-05
212,0.0926044464111328,2020-04-02 17:34:38,-271.6580227983077,46,0.002514363066179498,6.761825978878571e-05
213,0.2262139892578125,2020-04-02 17:36:31,-245.9472251419315,37,0.003827883280532518,0.0003569903061555229
214,0.20173287963867187,2020-04-02 17:40:03,-320.9999332985633,55,0.0031566579885622392,7.047589347674695e-05
215,0.03872618865966797,2020-04-02 17:42:13,-232.3850899485251,39,0.0008707685650477112,3.8333922693732326e-05
216,0.0,2020-04-02 17:45:57,-388.4772085418193,73,-46.323285065893366,0.00025850096241896364
217,0.0,2020-04-02 17:49:00,-350.00682685039186,62,-11.221527140583689,1.6094009438686654e-05
218,0.05605046081542968,2020-04-02 17:53:04,-392.5188187855911,72,-0.002842346687262909,3.873328431430173e-05
219,0.28279797363281245,2020-04-02 17:54:54,-247.90062199926672,40,0.009253696334500239,0.00035732505886839196
220,0.289017333984375,2020-04-02 17:56:26,-244.25524365449414,40,0.006140815592406805,0.000828371159518922
221,0.03855088806152343,2020-04-02 17:58:07,-307.0839626332208,49,-0.00821897751232692,5.3936150855117054e-05
222,0.05662971496582031,2020-04-02 18:01:13,-268.37023812034516,46,0.001056834085829017,5.86816593054502e-05
223,0.0,2020-04-02 18:02:47,-204.60240235472332,38,-15.432164359061645,0.001159462689171591
224,0.0,2020-04-02 18:06:27,-242.4561885898473,45,-27.96064041338667,0.000551977241569711
225,0.0,2020-04-02 18:09:56,-285.3733899704423,53,-20.671429371973492,0.00014475315892458274
226,0.0,2020-04-02 18:12:55,-357.93396034144513,65,-0.056329223916681936,2.8075065397725238e-05
227,0.0,2020-04-02 18:14:23,-365.0554429731391,61,-25.029996167663807,0.0006518484062219721
228,0.0,2020-04-02 18:17:03,-365.96094216749356,65,-16.791938524462417,5.558751900682983e-05
229,0.03551742553710937,2020-04-02 18:18:51,-297.92712802559276,56,2.5737767892497487e-06,5.776470792126043e-05
230,0.009016548156738281,2020-04-02 18:22:03,-346.03237216459394,63,-0.0019348280862390155,1.4055315153431868e-05
231,0.0,2020-04-02 18:23:22,-229.42474775136043,42,-19.02094195151636,0.0013019113603909623
232,0.0,2020-04-02 18:26:29,-270.0386865619865,49,-25.12716066187083,0.0003416359040426941
233,0.0,2020-04-02 18:28:08,-214.9325250541558,38,-17.268324578424032,0.001646367345250185
234,0.0,2020-04-02 18:30:05,-223.46477695653385,41,-18.286567935146003,0.0013068609057821897
235,0.03943501281738282,2020-04-02 18:32:35,-229.83896091144663,43,-0.0021856118123393387,4.036107222122986e-05
236,0.0,2020-04-02 18:35:46,-307.3689284253852,56,-15.78986885197356,0.00018384240161146712
237,0.10234506225585938,2020-04-02 18:37:24,-305.8754975240947,55,-0.0002734960118229491,9.60601596641817e-05
238,0.02525852966308594,2020-04-02 18:40:30,-274.22508311730115,51,0.004363849899374828,8.96476297436093e-05
239,0.08307723999023436,2020-04-02 18:42:31,-247.35627848239676,44,-0.00454468307663336,0.00011165142656112443
240,0.0,2020-04-02 18:44:31,-244.4538595908135,43,-17.48805968185668,0.0012361727873759882
241,0.0,2020-04-02 18:46:05,-213.5367612824975,37,-4.013448759401072,0.0001627624737630893
242,0.03196568298339844,2020-04-02 18:49:12,-292.76381389661816,54,0.0061354409256992315,4.598568255626965e-05
243,0.07265066528320313,2020-04-02 18:51:13,-241.5270062605807,43,-0.0021286522630792337,0.00014083953763361276
244,0.0,2020-04-02 18:52:39,-131.45975581398721,23,-12.64332942900961,0.0033249633468721783
245,0.014428001403808595,2020-04-02 18:56:22,-262.810681058068,51,6.04422033650617e-05,2.299847416258755e-05
246,0.0,2020-04-02 18:58:01,-220.8724431301079,43,-20.48118046227955,0.0012022899706302245
247,0.0,2020-04-02 19:01:00,-149.18859489918842,30,-14.556475675868025,0.00097087216192358
248,0.006333686828613282,2020-04-02 19:04:17,-203.267721003031,40,-0.0006271431935298485,2.4995394625388215e-05
249,0.0,2020-04-02 19:07:13,-171.71578308718682,34,-10.412082408563599,0.00017033636136384108
250,0.0,2020-04-02 19:10:12,-174.7873144759423,34,-21.353903932695427,0.0013359668336885597
251,0.0,2020-04-02 19:14:20,-208.74971637189395,39,-8.933034176046048,0.0001058130067277446
252,0.08069924926757813,2020-04-02 19:17:04,-213.7052666057775,36,-0.003112672584087539,0.00013352419948596612
253,0.11700933837890624,2020-04-02 19:18:34,-147.68592575256235,24,-0.002788328501437398,0.00047955501988378147
254,0.013810638427734376,2020-04-02 19:20:56,-193.0919383786516,33,0.0018135999518603932,0.00010536599894661823
255,0.03894721984863282,2020-04-02 19:23:33,-191.6069701792758,35,-0.0013286970301171763,6.27870930238113e-05
256,0.0,2020-04-02 19:25:29,-167.03200249768383,32,-17.468999153250785,0.0016222005811935842
257,0.0,2020-04-02 19:30:34,-203.2204816939022,41,-31.307931541257474,0.0007862822826744743
258,0.0,2020-04-02 19:32:05,-154.3653724106969,29,-8.107101960207789,0.0036006197640251767
259,0.0,2020-04-02 19:34:01,-109.24129174757742,21,-6.818071995008577,0.006411399369173673
260,0.0,2020-04-02 19:35:41,-78.80682354565869,16,-8.051916466547423,0.008737113911169525
261,0.052468231201171875,2020-04-02 19:39:35,-149.4725089611022,26,0.000805477807521271,0.00016048352102944816
